序号,全局序号,消融模型,去除模块,情景类别,题型,来源标签,模块标签,模块标签说明,难度,问题,参考答案,模型回答,是否正确,部分准确率,耗时毫秒,回答路径,上下文精确率,证据召回率,幻觉标记,多跳路径覆盖率,上下文条数,缺失文本项,缺失数值项,命中数值,无证据编号,无证据数值,标准文本项,标准数值项,预期字段,原始行号,错误信息
329,329,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,rpn_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP017”这条的RPN是多少？,RPN=168.0,不知道。,错误,0.0,283.95,语义RAG,0.0,0.0,0,,3,,168.0,,,,,168.0,RPN,16,
330,330,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,s_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP017”这条的S是多少？,S=6.0,不知道。,错误,0.0,288.04,语义RAG,0.0,0.0,0,,3,,6.0,,,,,6.0,S,16,
331,331,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,o_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP017”这条的O是多少？,O=4.0,不知道。,错误,0.0,279.32,语义RAG,0.0,1.0,0,,3,,4.0,,,,,4.0,O,16,
332,332,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,d_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP017”这条的D是多少？,D=7.0,不知道。,错误,0.0,281.26,语义RAG,0.0,1.0,0,,3,,7.0,,,,,7.0,D,16,
333,333,Full-ΣMi残差模型,M1+M2+M3+M4,故障措施推荐类,action_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP017”这条的建议措施是什么？,更换加热系统,不知道。,错误,0.0,300.29,语义RAG,0.0,0.0,0,,3,更换加热系统,,,,,更换加热系统,,RecommendedAction,16,
334,334,Full-ΣMi残差模型,M1+M2+M3+M4,故障原因诊断类,cause_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“电池组整体温度过低”对应的潜在失效原因/机理是什么？,加热系统未工作或设计达不到要求,失效模式“电池组整体温度过低”的潜在失效原因是加热系统未工作或设计达不到要求。,正确,1.0,940.58,语义RAG,0.3333,1.0,0,,3,,,,,,加热系统未工作或设计达不到要求,,,16,
335,335,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,effect_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“电池组整体温度过低”对应的潜在失效后果是什么？,影响电池工作,你提到的失效模式“电池组整体温度过低”在提供的上下文中并没有出现，因此我无法找到对应的信息。根据现有信息，没有关于“电池组整体温度过低”的失效模式及其后果。 答案：不知道。,错误,0.0,872.87,语义RAG,0.0,1.0,0,,3,影响电池工作,,,,,影响电池工作,,,16,
336,336,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,rpn_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“电池组整体温度过低”的RPN是多少？,RPN=168.0,不知道。,错误,0.0,295.21,语义RAG,0.0,0.0,0,,3,,168.0,,,,,168.0,RPN,16,
337,337,Full-ΣMi残差模型,M1+M2+M3+M4,故障措施推荐类,action_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“电池组整体温度过低”对应的建议措施是什么？,更换加热系统,你提到的失效模式“电池组整体温度过低”在提供的上下文中并没有出现，因此我无法找到对应的建议措施。根据现有信息，没有关于“电池组整体温度过低”的失效模式及其建议措施。,错误,0.0,596.87,语义RAG,0.0,0.0,0,,3,更换加热系统,,,,,更换加热系统,,RecommendedAction,16,
338,338,Full-ΣMi残差模型,M1+M2+M3+M4,故障原因诊断类,cause_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“热管理系统”里，失效模式“电池组整体温度过低”这个问题，原因讲白一点是什么？,加热系统未工作或设计达不到要求,原因是加热系统未工作或设计达不到要求。,正确,1.0,825.89,语义RAG,0.3333,1.0,0,,3,,,,,,加热系统未工作或设计达不到要求,,,16,
339,339,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,effect_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“热管理系统”里，失效模式“电池组整体温度过低”最后会带来什么后果？,影响电池工作,后果=影响电池工作,正确,1.0,491.54,语义RAG,0.3333,1.0,0,,3,,,,,,影响电池工作,,,16,
340,340,Full-ΣMi残差模型,M1+M2+M3+M4,故障措施推荐类,action_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“热管理系统”里，失效模式“电池组整体温度过低”一般怎么处理？,更换加热系统,建议措施: 更换加热系统.,正确,1.0,475.75,语义RAG,0.3333,1.0,0,,3,,,,,,更换加热系统,,,16,
341,341,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,risk_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“热管理系统”里，失效模式“电池组整体温度过低”的风险最后会体现成什么？,影响电池工作,后果: 影响电池工作,正确,1.0,450.19,语义RAG,0.3333,1.0,0,,3,,,,,,影响电池工作,,,16,
342,342,Full-ΣMi残差模型,M1+M2+M3+M4,故障原因诊断类,cause_bool,,M4_证据裁决,证据裁决,简单,FMEA编号“LFP017”对应的原因是否就是“加热系统未工作或设计达不到要求”？,是,是的，FMEA编号“LFP017”对应的原因就是“加热系统未工作或设计达不到要求”。,正确,1.0,597.63,语义RAG,0.6667,0.6667,0,,3,,,,,,,,是/否判断,16,
343,343,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,risk_bool,,M4_证据裁决,证据裁决,简单,FMEA编号“LFP017”对应的后果是否就是“影响电池工作”？,是,不是。FMEA编号“LFP017”对应的后果并不是“影响电池工作”。根据提供的上下文，编号为“LFP020”的热管理系统的失效模式的后果是“影响电池工作”，而编号为“LFP011”的高压箱的过电流失效模式的后果是“安全事故”，编号为“LFP001”的动力电池的现场电池组无输出电压的失效后果是“电池组无法工作”。,错误,0.0,1273.85,语义RAG,0.3333,0.3333,0,,3,是/否判断,,,,,,,是/否判断,16,
344,344,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,mode_project_bool,,M4_证据裁决,证据裁决,简单,失效模式“电池组整体温度过低”是不是出现在项目/功能“热管理系统”里？,是,不是。失效模式“电池组整体温度过低”出现在项目/功能“热管理系统”。,错误,0.0,904.41,语义RAG,0.6667,0.6667,0,,3,是/否判断,,,,,,,是/否判断,16,
345,345,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,risk_mode_code,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“电池组整体温度过低”对应的FMEA编号是什么？,LFP017,不知道。,错误,0.0,479.41,语义RAG,0.0,0.0,0,,3,LFP017,,,,,LFP017,,FmeaID,16,
346,346,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,risk_mode_project,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,在项目/功能“热管理系统”里，失效模式“电池组整体温度过低”的后果是什么？,影响电池工作,影响电池工作,正确,1.0,806.94,语义RAG,0.3333,1.0,0,,3,,,,,,影响电池工作,,,16,
347,347,Full-ΣMi残差模型,M1+M2+M3+M4,故障原因诊断类,cause_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP018”这条的潜在失效原因/机理是什么？,风扇固定不牢靠或功率过高,失效原因是风扇固定不牢靠或功率过高。,正确,1.0,471.57,语义RAG,0.3333,1.0,0,,3,,,,,,风扇固定不牢靠或功率过高,,,17,
348,348,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,effect_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP018”这条的潜在失效后果是什么？,影响乘车环境,不知道。,错误,0.0,452.79,语义RAG,0.0,0.0,0,,3,影响乘车环境,,,,,影响乘车环境,,,17,
349,349,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,rpn_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP018”这条的RPN是多少？,RPN=120.0,不知道。,错误,0.0,289.36,语义RAG,0.0,0.0,0,,3,,120.0,,,,,120.0,RPN,17,
350,350,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,s_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP018”这条的S是多少？,S=3.0,不知道。,错误,0.0,268.78,语义RAG,0.0,1.0,0,,3,,3.0,,,,,3.0,S,17,
351,351,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,o_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP018”这条的O是多少？,O=5.0,这个问题中没有出现FMEA编号“LFP018”的记录，根据提供的上下文信息，没有找到对应的O值。,错误,0.0,491.44,语义RAG,0.0,1.0,0,,3,,5.0,,,,,5.0,O,17,
352,352,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,d_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP018”这条的D是多少？,D=8.0,不知道。,错误,0.0,276.11,语义RAG,0.0,0.0,0,,3,,8.0,,,,,8.0,D,17,
353,353,Full-ΣMi残差模型,M1+M2+M3+M4,故障措施推荐类,action_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP018”这条的建议措施是什么？,更换风扇,不知道。,错误,0.0,281.82,语义RAG,0.0,0.0,0,,3,更换风扇,,,,,更换风扇,,RecommendedAction,17,
354,354,Full-ΣMi残差模型,M1+M2+M3+M4,故障原因诊断类,cause_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“噪音过大”对应的潜在失效原因/机理是什么？,风扇固定不牢靠或功率过高,风扇固定不牢靠或功率过高。,正确,1.0,832.71,语义RAG,0.3333,1.0,0,,3,,,,,,风扇固定不牢靠或功率过高,,,17,
355,355,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,effect_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“噪音过大”对应的潜在失效后果是什么？,影响乘车环境,影响乘车环境,正确,1.0,408.44,语义RAG,0.6667,1.0,0,,3,,,,,,影响乘车环境,,,17,
356,356,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,rpn_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“噪音过大”的RPN是多少？,RPN=120.0,120,正确,1.0,289.9,语义RAG,0.6667,1.0,0,,3,,,120.0,,,,120.0,RPN,17,
357,357,Full-ΣMi残差模型,M1+M2+M3+M4,故障措施推荐类,action_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“噪音过大”对应的建议措施是什么？,更换风扇,更换风扇,正确,1.0,311.19,语义RAG,0.6667,1.0,0,,3,,,,,,更换风扇,,RecommendedAction,17,
358,358,Full-ΣMi残差模型,M1+M2+M3+M4,故障原因诊断类,cause_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“热管理系统”里，失效模式“噪音过大”这个问题，原因讲白一点是什么？,风扇固定不牢靠或功率过高,风扇固定不牢靠或功率过高。,正确,1.0,489.79,语义RAG,0.3333,1.0,0,,3,,,,,,风扇固定不牢靠或功率过高,,,17,
359,359,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,effect_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“热管理系统”里，失效模式“噪音过大”最后会带来什么后果？,影响乘车环境,影响乘车环境,正确,1.0,483.12,语义RAG,0.3333,1.0,0,,3,,,,,,影响乘车环境,,,17,
360,360,Full-ΣMi残差模型,M1+M2+M3+M4,故障措施推荐类,action_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“热管理系统”里，失效模式“噪音过大”一般怎么处理？,更换风扇,建议措施: 更换风扇.,正确,1.0,494.2,语义RAG,0.3333,1.0,0,,3,,,,,,更换风扇,,,17,
361,361,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,risk_colloquial,,M3_查询理解与语义检索增强,口语化/模糊检索,中等,在项目/功能“热管理系统”里，失效模式“噪音过大”的风险最后会体现成什么？,影响乘车环境,后果=影响乘车环境,正确,1.0,411.48,语义RAG,0.3333,1.0,0,,3,,,,,,影响乘车环境,,,17,
362,362,Full-ΣMi残差模型,M1+M2+M3+M4,故障原因诊断类,cause_bool,,M4_证据裁决,证据裁决,简单,FMEA编号“LFP018”对应的原因是否就是“风扇固定不牢靠或功率过高”？,是,不是。FMEA编号“LFP018”对应的失效原因是“风扇固定不牢靠或功率过高”。,错误,0.0,673.24,语义RAG,0.3333,0.3333,0,,3,是/否判断,,,,,,,是/否判断,17,
363,363,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,risk_bool,,M4_证据裁决,证据裁决,简单,FMEA编号“LFP018”对应的后果是否就是“影响乘车环境”？,是,不是。FMEA编号“LFP018”对应的后果是“安全事故”。,错误,0.0,577.93,语义RAG,0.0,0.0,0,,3,是/否判断,,,,,,,是/否判断,17,
364,364,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,mode_project_bool,,M4_证据裁决,证据裁决,简单,失效模式“噪音过大”是不是出现在项目/功能“热管理系统”里？,是,是的，失效模式“噪音过大”出现在项目/功能“热管理系统”里。,正确,1.0,911.64,语义RAG,0.6667,0.6667,0,,3,,,,,,,,是/否判断,17,
365,365,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,risk_mode_code,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“噪音过大”对应的FMEA编号是什么？,LFP018,LFP018,正确,1.0,437.67,语义RAG,0.6667,1.0,0,,3,,,18.0,,,LFP018,,FmeaID,17,
366,366,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,risk_mode_project,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,在项目/功能“热管理系统”里，失效模式“噪音过大”的后果是什么？,影响乘车环境,影响乘车环境,正确,1.0,487.29,语义RAG,0.3333,1.0,0,,3,,,,,,影响乘车环境,,,17,
367,367,Full-ΣMi残差模型,M1+M2+M3+M4,故障原因诊断类,cause_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP019”这条的潜在失效原因/机理是什么？,通风方式不合理,无直接对应的失效模式，但根据上下文，“FMEA编号LFP019”的失效模式是“电池间温度一致性差”，其潜在失效原因是“通风方式不合理”。,正确,1.0,723.29,语义RAG,0.3333,1.0,0,,3,,,,,,通风方式不合理,,,18,
368,368,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,effect_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP019”这条的潜在失效后果是什么？,影响电池工作,不知道。,错误,0.0,449.27,语义RAG,0.0,1.0,0,,3,影响电池工作,,,,,影响电池工作,,,18,
369,369,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,rpn_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP019”这条的RPN是多少？,RPN=140.0,"你询问的是""FMEA编号‘LFP019’""，但根据提供的上下文信息中，并没有找到对应的编号为""LFP019""的数据。因此，我无法回答该问题。 根据提供的上下文中，存在的FMEA编号分别是“LFP020”、“LFP011”和“LFP001”，它们的RPN分别为84、18和63。",错误,0.0,985.75,语义RAG,0.0,0.0,0,,3,,140.0,,,,,140.0,RPN,18,
370,370,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,s_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP019”这条的S是多少？,S=4.0,不知道。,错误,0.0,271.8,语义RAG,0.0,1.0,0,,3,,4.0,,,,,4.0,S,18,
371,371,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,o_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP019”这条的O是多少？,O=5.0,你提供的上下文中并没有出现FMEA编号为“LFP019”的记录，因此无法回答O的具体数值。根据上下文中的其他条目，“LFP020”、“LFP011”和“LFP001”的O值分别是3、2和3。,错误,0.0,781.41,语义RAG,0.0,1.0,0,,3,,5.0,,,,,5.0,O,18,
372,372,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,d_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP019”这条的D是多少？,D=7.0,你提供的上下文中并没有出现FMEA编号“LFP019”的记录，因此无法回答该问题。根据上下文中的其他条目，“LFP020”、“LFP011”和“LFP001”的可探测度D分别是7、5和3。,正确,1.0,757.04,语义RAG,0.0,1.0,0,,3,,,7.0,,,,7.0,D,18,
373,373,Full-ΣMi残差模型,M1+M2+M3+M4,故障措施推荐类,action_code,,M1_编号直答,CSV直答,简单,FMEA编号“LFP019”这条的建议措施是什么？,增加散热,不知道。,错误,0.0,271.93,语义RAG,0.0,0.0,0,,3,增加散热,,,,,增加散热,,RecommendedAction,18,
374,374,Full-ΣMi残差模型,M1+M2+M3+M4,故障原因诊断类,cause_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“电池间温度一致性差”对应的潜在失效原因/机理是什么？,通风方式不合理,失效模式“电池间温度一致性差”的潜在失效原因是“通风方式不合理”。,正确,1.0,856.93,语义RAG,0.3333,1.0,0,,3,,,,,,通风方式不合理,,,18,
375,375,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,effect_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“电池间温度一致性差”对应的潜在失效后果是什么？,影响电池工作,你提供的上下文中并没有提到“电池间温度一致性差”这个失效模式，因此我无法回答这个问题。根据你的要求，我会明确回答不知道。 但是如果你有其他相关的问题或者需要查询其他的失效模式，请告诉我！,错误,0.0,834.05,语义RAG,0.0,0.0,0,,3,影响电池工作,,,,,影响电池工作,,,18,
376,376,Full-ΣMi残差模型,M1+M2+M3+M4,风险影响评估类,rpn_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“电池间温度一致性差”的RPN是多少？,RPN=140.0,不知道。,错误,0.0,294.5,语义RAG,0.0,0.0,0,,3,,140.0,,,,,140.0,RPN,18,
377,377,Full-ΣMi残差模型,M1+M2+M3+M4,故障措施推荐类,action_mode,,M3_查询理解与语义检索增强,口语化/模糊检索,简单,失效模式“电池间温度一致性差”对应的建议措施是什么？,增加散热,你询问的失效模式“电池间温度一致性差”的对应建议措施，但在提供的上下文中并没有找到该失效模式的信息。因此，根据现有信息，我无法给出答案。 [1] 中提到的建议措施是：更换电池。 [2] 和 [3] 中提到的建议措施分别是： - 定期检查和更新BMS系统 - 过流保护 如果“电池间温度一致性差”是新增加的失效模式，请提供更多信息或确认该失效模式是否存在于其他数据中。,错误,0.0,1163.51,语义RAG,0.0,0.0,1,,3,增加散热,,,,3.0,增加散热,,RecommendedAction,18,
